CHANNEL	UTTRANS_ID	SPEAKER_ID	PROMPT	TRANSCRIPTION
C0	G0004_0_S0469.wav	G0004		Naik krl tapi topinya gucci.
C0	G0004_0_S0470.wav	G0004		Hz mengindikasikan laju aliran fluida ke permukaan relatif konstan.
C0	G0004_0_S0471.wav	G0004		Gol tidak hanya kesalahan satu pemain.
C0	G0004_0_S0472.wav	G0004		Junaidi dan rudiah terhempas ke jalan.
C0	G0004_0_S0473.wav	G0004		Loh masyarakat mau datang masa dilarang?
C0	G0004_0_S0475.wav	G0004		Baca raditya dika ada keluarga hantu di rumah gua.
C0	G0004_0_S0476.wav	G0004		Kami belum tahu pasti.
C0	G0004_0_S0477.wav	G0004		Baca juga de gea tolak madrid demi manchester united.
C0	G0004_0_S0478.wav	G0004		Biasanya minta kado lebaran kaset waktu kecil.
C0	G0004_0_S0479.wav	G0004		Saya berharap begitu menyamai rekor rush.
C0	G0004_0_S0481.wav	G0004		Rumah adat maasai ini terletak di tanzania.
C0	G0004_0_S0482.wav	G0004		Saya tidak memeriksa jurnal jurnalnya.
C0	G0004_0_S0483.wav	G0004		Kalau itu, saya berani mengatakan tidak tertutup kemungkinan.
C0	G0004_0_S0484.wav	G0004		Lantas, apa tanggapan vino g?
C0	G0004_0_S0485.wav	G0004		Saudara sejatinya pilkada adalah pesta demokrasi, pesta rakyat.
C0	G0004_0_S0486.wav	G0004		Saking cueknya, poppy bahkan pernah tidak mandi ketika syuting.
C0	G0004_0_S0487.wav	G0004		Ucas moura foto afp.
C0	G0004_0_S0488.wav	G0004		Cincinnya sangat elegan dan besar.
C0	G0004_0_S0489.wav	G0004		Mereka adalah supardi nasir dan dedi kusnandar.
C0	G0004_0_S0490.wav	G0004		Kondisi kami sedang bagus sekarang.
C0	G0004_0_S0491.wav	G0004		Dia adalah pemilik amazon.
C0	G0004_0_S0495.wav	G0004		Aku tak pernah merasakan kasih sayang dia.
C0	G0004_0_S0497.wav	G0004		Aku bangga banget sama kalian semua.
C0	G0004_0_S0498.wav	G0004		Jumlah pemilih potensial non ktp elektronik ada di angka.
C0	G0004_0_S0499.wav	G0004		Tottenham kalahkan madrid di liga champions musim ini.
C0	G0005_0_S0001.wav	G0005		Saya harus tunjukkan potret buram.
C0	G0005_0_S0005.wav	G0005		Pastinya sangat disayangkan.
C0	G0005_0_S0006.wav	G0005		Skuad atletico madrid.
C0	G0005_0_S0007.wav	G0005		Foto itu diunggah joe di akun instagramnya.
C0	G0005_0_S0008.wav	G0005		Saya tidak sabar menunggu audiens melihat ini, kata cruise.
C0	G0005_0_S0009.wav	G0005		Gunung merapi keluarkan asap bnpb.
C0	G0005_0_S0010.wav	G0005		Film itu mengumpulkan.
C0	G0005_0_S0011.wav	G0005		Waduuhh, harus beli tiket nih.
C0	G0005_0_S0013.wav	G0005		Karena saya punya anak dan saya musisi.
C0	G0005_0_S0014.wav	G0005		Foto rizky okezone.
C0	G0005_0_S0015.wav	G0005		Selama beberapa hari ini, ia mengaku punya pengalaman menarik.
C0	G0005_0_S0016.wav	G0005		Kami percaya pada netralitas bersih di amerika.
C0	G0005_0_S0018.wav	G0005		Adik beradiknya ada orang.
C0	G0005_0_S0019.wav	G0005		Saya sudah bicara di parlemen uni eropa.
C0	G0005_0_S0021.wav	G0005		Foto samir hussain wirelmage.
C0	G0005_0_S0022.wav	G0005		Peluang madrid mendatangkan neymar sebenarnya terbuka lebar.
C0	G0005_0_S0023.wav	G0005		Kecelakaan kereta ini terjadi akibat ulah seekor sapi.
C0	G0005_0_S0024.wav	G0005		Tolong betul betul kita pahami, tadi kriminalisasi ulama misalnya.
C0	G0005_0_S0025.wav	G0005		Kata faik fahmi.
C0	G0005_0_S0028.wav	G0005		Beri si dia pijatan.
C0	G0005_0_S0031.wav	G0005		Si penipu gunakan bahasa medis untuk meyakinkan saya.
C0	G0005_0_S0032.wav	G0005		Gimana ya, saya nggak tahu pasti sih gimana nantinya.
C0	G0005_0_S0033.wav	G0005		Bisa dibilang semua pengalaman baru buat saya.
C0	G0005_0_S0034.wav	G0005		Satu motor dapat membawa liter.
C0	G0005_0_S0035.wav	G0005		Jumlah kombatan mereka.
C0	G0005_0_S0037.wav	G0005		Dia tidak menduga itu terjadi.
C0	G0005_0_S0038.wav	G0005		Di laga nanti, barcelona dapat mengandalkan ketajaman lionel messi.
C0	G0005_0_S0039.wav	G0005		Anak atau sekira.
C0	G0005_0_S0040.wav	G0005		Mengenakan bra setiap hari.
C0	G0005_0_S0041.wav	G0005		Kami masih tahap pengembangan.
C0	G0005_0_S0042.wav	G0005		Baca juga perjalanan karier alan severus snape rickman.
C0	G0005_0_S0043.wav	G0005		Mereka pun akhirnya sampai di rumah sakit sekira pukul.
C0	G0005_0_S0044.wav	G0005		Belum ada bantuan apapun.
C0	G0005_0_S0045.wav	G0005		Sampai sampai romaria sempat menuturkan ingin membuat album keduanya.
C0	G0005_0_S0046.wav	G0005		Saya berharap pemerintah berjuang habis habisan.
C0	G0005_0_S0047.wav	G0005		Wib dini hari pagi sekitar pukul.
C0	G0005_0_S0048.wav	G0005		Ini datang dari mana.
C0	G0005_0_S0049.wav	G0005		Juventus memainkan pertandingan ke di liga italia.
C0	G0005_0_S0050.wav	G0005		Kalau makan ya yang ada saja terserah.
C0	G0005_0_S0053.wav	G0005		Dalam perspektif perlindungan anak itu adalah merendahkan martabat.
C0	G0005_0_S0054.wav	G0005		Dia tidak bisa berbahasa inggris dengan baik.
C0	G0005_0_S0059.wav	G0005		Alhamdulilah saya diberi kesempatan langka bertemu raja.
C0	G0005_0_S0061.wav	G0005		Menjaga nafsu makan.
C0	G0005_0_S0062.wav	G0005		Saya senang dengan hasil di laga yang terahir.
C0	G0005_0_S0065.wav	G0005		Saya ingin memilki tiago di barca.
C0	G0005_0_S0066.wav	G0005		Kalau instrumennya hanya itu itu saja.
C0	G0005_0_S0067.wav	G0005		Ada maret pukul.
C0	G0005_0_S0069.wav	G0005		Jangan berkata kasar dan terlalu nyinyir.
C0	G0005_0_S0070.wav	G0005		Aku mungkin akan memiliki satu anak lagi.
C0	G0005_0_S0071.wav	G0005		Ger melon potong dadu kecil.
C0	G0005_0_S0073.wav	G0005		Maria memang selalu pulang malem setelah menjalankan kewajiban.
C0	G0005_0_S0078.wav	G0005		Senang sekali akhirnya bisa mewujutkan sebuah konser.
C0	G0005_0_S0079.wav	G0005		Tidak pernah ada dendam.
C0	G0005_0_S0081.wav	G0005		Orang yang punya sirik dengki menjalankan agamanya pasti rusak.
C0	G0005_0_S0082.wav	G0005		Awalnya saya dihubungi mnc picers untuk film krisyeh.
C0	G0005_0_S0084.wav	G0005		Tapi hal ini tidak membuatku gentar.
C0	G0005_0_S0085.wav	G0005		Ini ada anak kecil juga kan.
C0	G0005_0_S0086.wav	G0005		Kejadian itu sampai membuat pengawas kami berdarah darah.
C0	G0005_0_S0088.wav	G0005		Nanti malam kita mulai kik of nya kira kira.
C0	G0005_0_S0089.wav	G0005		Dulu saya menang bupati tahun tapi narkoba dihantam.
C0	G0005_0_S0090.wav	G0005		Bersihkan lantai.
C0	G0005_0_S0091.wav	G0005		Ada fase pertama ini terdapat tiga lintas pelayanan.
C0	G0005_0_S0092.wav	G0005		Kim jong nam memiliki dua istri dan dua anak.
C0	G0005_0_S0094.wav	G0005		Pertama anda harus memilih menu seting.
C0	G0005_0_S0096.wav	G0005		Jangan dikeringkan pakai mesin cuci.
C0	G0005_0_S0097.wav	G0005		Jujur saja dia jelek.
C0	G0005_0_S0098.wav	G0005		Saya tidak merasa kami berjarak jauh dari siti.
C0	G0005_0_S0099.wav	G0005		Dia menyampaikan hujan cukup merata.
C0	G0005_0_S0100.wav	G0005		Saya menyemangati mereka moga moga lem nya membawa berkah.
C0	G0005_0_S0101.wav	G0005		Ada ada saja ulah penjambret satu ini.
C0	G0005_0_S0103.wav	G0005		Saya tidak mau menyebutnya sebagai masalah.
C0	G0005_0_S0104.wav	G0005		Baca juga paramount garap filem dokumentasi paul walker.
C0	G0005_0_S0105.wav	G0005		Eralin juga selalu banyak minum air putih.
C0	G0005_0_S0107.wav	G0005		Aduan kasus pelanggaran anak.
C0	G0005_0_S0108.wav	G0005		Target mah pasti ada ya buat diri aku sendiri.
C0	G0005_0_S0109.wav	G0005		Ferdi duduk di sit c.
C0	G0005_0_S0110.wav	G0005		Foto faksimel fainder.
C0	G0005_0_S0111.wav	G0005		Kami setiap bulan sampai kali mengadakan pelatihan.
C0	G0005_0_S0114.wav	G0005		Enggak tahu ya malas.
C0	G0005_0_S0115.wav	G0005		Ambil contoh musim ini.
C0	G0005_0_S0118.wav	G0005		Apa di lp menjadi tempat teraman.
C0	G0005_0_S0119.wav	G0005		Dia kanza eksaitit banget karna memang mau punya adik cowok.
C0	G0005_0_S0120.wav	G0005		Jodohnya kapan dan siapa pasti itu rahasia allah.
C0	G0005_0_S0121.wav	G0005		Aktivitas belajar mengajar masih normal.
C0	G0005_0_S0122.wav	G0005		Org minggu.
C0	G0005_0_S0123.wav	G0005		Wib dengan mengenakan kemeja putih lengan panjang.
C0	G0005_0_S0125.wav	G0005		Tidak sekedar tapi saya yakin konser ini akan berlangsung sukses.
C0	G0005_0_S0126.wav	G0005		Saya siap konfrontasi dengan novanto dengan siapapun di manapun.
C0	G0005_0_S0127.wav	G0005		Karena bagaimanapun anda harus membayar tagihan kartu kredit nantinya.
C0	G0005_0_S0130.wav	G0005		Aku enggak ada tipe cowo khusus sih harus gimana gimana.
C0	G0005_0_S0131.wav	G0005		Fernando alonso dias lahir di oviedo asturias spanyol.
C0	G0005_0_S0132.wav	G0005		Duh serem banget sih pasti kalau ada bom.
C0	G0005_0_S0135.wav	G0005		Irwandi menjalani masa penahanan pertamanya selama hari ke depan.
C0	G0005_0_S0137.wav	G0005		Lagi bujukin mama sih.
C0	G0005_0_S0138.wav	G0005		Total semua ada orang dan semua resmi ditahan.
C0	G0005_0_S0141.wav	G0005		Kasus itu dilaporkan ibu korban sendiri.
C0	G0005_0_S0142.wav	G0005		Anda harus masuk dengan keyakinan dan keyakinan.
C0	G0005_0_S0143.wav	G0005		Lukaku didatangkan chelsea dari rsc anderletch pada musim panas.
C0	G0005_0_S0146.wav	G0005		Kami menjaga dan melindungi kerahasiaan pelapor.
C0	G0005_0_S0147.wav	G0005		Hari ini hari peringatan itu lagi.
C0	G0005_0_S0148.wav	G0005		Persaingan louvren lukaku di laga nanti bukanlah yang pertama.
C0	G0005_0_S0149.wav	G0005		Saya keluar rumah dari jam.
C0	G0005_0_S0150.wav	G0005		Kim jong nam diasingkan ke beijing.
C0	G0005_0_S0151.wav	G0005		Os blankos nyaris menambah keunggulan mereka di menit.
C0	G0005_0_S0152.wav	G0005		Pada satu titik saya mencoba ingin hengkang dari paris.
C0	G0005_0_S0153.wav	G0005		Aku tidak tahu apakah akan ada detpul atau tidak.
C0	G0005_0_S0155.wav	G0005		Kalau itu saya kurang tahu pasti.
C0	G0005_0_S0156.wav	G0005		Polisi lantas bergegas mencari keberadaan agus.
C0	G0005_0_S0158.wav	G0005		Kemudian kritik serupa bertubi tubi dilancarkan tiga serangkai.
C0	G0005_0_S0159.wav	G0005		Saya bilangnya komunikasi ya bukan rekaman.
C0	G0005_0_S0160.wav	G0005		Pengin totalitas saja.
C0	G0005_0_S0161.wav	G0005		Kemarin aku sudah melamarmu.
C0	G0005_0_S0164.wav	G0005		Saya ingin melihat rakyat makmur sejahtera.
C0	G0005_0_S0165.wav	G0005		Diet sukses hukhes tentu saja tidak berlangsung begitu saja.
C0	G0005_0_S0166.wav	G0005		Hormon progesteron dilepaskan di banyak selama kehamilan.
C0	G0005_0_S0169.wav	G0005		Reskrimsus tertanggal september silam.
C0	G0005_0_S0174.wav	G0005		Kemaren lolos seleksi orang.
C0	G0005_0_S0175.wav	G0005		Saya sangat bersyukur ada bantuan seperti ini.
C0	G0005_0_S0177.wav	G0005		Brenden itu dia masih terus lerning bai duing ya.
C0	G0005_0_S0179.wav	G0005		Saya belajar banyak dari anda.
C0	G0005_0_S0180.wav	G0005		Memenangkan liga spanyol musim lalu adalah momen terbaik.
C0	G0005_0_S0182.wav	G0005		Kami memiliki penggemar yang luar biasa, benar benar menakjubkan.
C0	G0005_0_S0183.wav	G0005		Inter adalah klep top.
C0	G0005_0_S0185.wav	G0005		Saya bahagia di sini.
C0	G0005_0_S0186.wav	G0005		Rapat ahirnya ditutup setela tujuh jam berlangsung.
C0	G0005_0_S0187.wav	G0005		Ya saya pikir begini.
C0	G0005_0_S0188.wav	G0005		Semua ponsel pasti pernah terjatuh.
C0	G0005_0_S0189.wav	G0005		Kebakaran di tamansari foto antara.
C0	G0005_0_S0191.wav	G0005		Masa depan saya akan ditentukan sebelum piala dunia.
C0	G0005_0_S0192.wav	G0005		Ini akan saya lihat benar atau enggak programnya.
C0	G0005_0_S0193.wav	G0005		Malah banyak hikmahnya.
C0	G0005_0_S0195.wav	G0005		Saya juga heran tau tau nazar bicara fahri.
C0	G0005_0_S0197.wav	G0005		Kami butuh belajar kembali begitu banyak materi kita sendiri.
C0	G0005_0_S0199.wav	G0005		Plis sering sering mampir ke mimpi ceta ya ai.
C0	G0005_0_S0200.wav	G0005		Saya yakin jatim punya masa depan yang baik.
C0	G0005_0_S0201.wav	G0005		Memutuskan untuk terbuka di hari bahagianya nanti.
C0	G0005_0_S0204.wav	G0005		Kluarga dan anak saya semua tahu.
C0	G0005_0_S0206.wav	G0005		Milenial menganggap perempuan di bawah laki laki.
C0	G0005_0_S0208.wav	G0005		Menit unggul satu gol tampaknya membuat valensia memilih bermain aman.
C0	G0005_0_S0210.wav	G0005		Iya tadi malam aku nyanyi.
C0	G0005_0_S0211.wav	G0005		Tapi saya tidak mengatakan ganti khilafah.
C0	G0005_0_S0213.wav	G0005		Biro itu kini kami awasi.
C0	G0005_0_S0214.wav	G0005		Indikasi pinda dari madrit semakin terdengar.
C0	G0005_0_S0216.wav	G0005		Sekarang saya suda berada di lampung.
C0	G0005_0_S0217.wav	G0005		Jatwalnya siang ini kak seto ke dinsos.
C0	G0005_0_S0220.wav	G0005		Naik bufalo kerbau itu dek dekan banget.
C0	G0005_0_S0222.wav	G0005		Foto afp glin kirk.
C0	G0005_0_S0223.wav	G0005		Saya enggak bisa jawab sekarang.
C0	G0005_0_S0224.wav	G0005		Dua buah balok ini memiliki ketinggian berbeda.
C0	G0005_0_S0225.wav	G0005		Wah ini saya harus izin sama yang punya wilayah.
C0	G0005_0_S0226.wav	G0005		Formasi ada dua, formasi banjar dan formasi bersaf.
C0	G0005_0_S0227.wav	G0005		Main ewei di bali dia imbang.
C0	G0005_0_S0228.wav	G0005		Gelandang berpaspor brazil itu dipinjamkan ke kuangchou evergretz.
C0	G0005_0_S0231.wav	G0005		Pertemuan yang mana enggak ada itu pertemuan.
C0	G0005_0_S0232.wav	G0005		Terkait keberatan paslon nomor urut satu sudah kita berikan penjelasan.
C0	G0005_0_S0233.wav	G0005		Klark menjelaskan esher tidak terluka akibat tantangan itu.
C0	G0005_0_S0234.wav	G0005		Ca juga ini alasan bel ingin main reguler.
C0	G0005_0_S0235.wav	G0005		Bersyukur kami bisa meraih tiket ke semifainel.
C0	G0005_0_S0237.wav	G0005		Suara sah dan suara rusak.
C0	G0005_0_S0238.wav	G0005		Padahal tiga di antaranya dilalui persip di kandang lawan.
C0	G0005_0_S0240.wav	G0005		Gue jelasin satu satu ya.
C0	G0005_0_S0241.wav	G0005		Badannya panas banget sumpah.
C0	G0005_0_S0243.wav	G0005		Sebelumnya viki juga pernah menemani bepergian ke jepang.
C0	G0005_0_S0245.wav	G0005		Bukan saja supaya nyambung tapi sekaligus ada penyederhanaan.
C0	G0005_0_S0247.wav	G0005		Hak angket tentu urusan dpr.
C0	G0005_0_S0249.wav	G0005		Sekarang sudah normal dua arah.
C0	G0005_0_S0250.wav	G0005		Dokter pasti bantu lewat medis.
C0	G0005_0_S0251.wav	G0005		Enggak ada sih sama aja.
C0	G0005_0_S0252.wav	G0005		Kata royke.
C0	G0005_0_S0254.wav	G0005		Waktu makasar.
C0	G0005_0_S0255.wav	G0005		Ini adalah musim terbaik dalam karir saya sejauh ini.
C0	G0005_0_S0256.wav	G0005		Ada pekan pertama kata dia adalah minggu sosialisasi.
C0	G0005_0_S0257.wav	G0005		Saya minta polisi profesional saja kerjanya.
C0	G0005_0_S0258.wav	G0005		Jamaah haji hingga hari keempat pemberangkatan ke tanah suci.
C0	G0005_0_S0259.wav	G0005		Itu sudah masuk ke materi ya.
C0	G0005_0_S0260.wav	G0005		Enggak ada apa apa.
C0	G0005_0_S0261.wav	G0005		Saya juga berpesan agar dia tidak terlena.
C0	G0005_0_S0262.wav	G0005		Pertama kartu kredit adalah utang yang wajib kamu lunasi.
C0	G0005_0_S0264.wav	G0005		Nanti lebaran ada diskonnya.
C0	G0005_0_S0265.wav	G0005		Tapi ia tidak mau memikirkan terlalu jauh kekuatan psms.
C0	G0005_0_S0266.wav	G0005		Jujur kepingin gue jambak ibu ibu kayak begitu.
C0	G0005_0_S0268.wav	G0005		Saya bukan tuhan.
C0	G0005_0_S0269.wav	G0005		Marhaban ya ramadan.
C0	G0005_0_S0270.wav	G0005		Romario rivaldo dan ronaldo membukakan pintu untuk saya.
C0	G0005_0_S0273.wav	G0005		Dan seorang pria harus memuji ratunya.
C0	G0005_0_S0274.wav	G0005		Ibadah sama sekali enggak terganggu sih.
C0	G0005_0_S0275.wav	G0005		Kemarin enggak puasa deh.
C0	G0005_0_S0276.wav	G0005		Manjanya kamu asriel di pangkuan bundamu sahut warganet lainnya.
C0	G0005_0_S0277.wav	G0005		Kata bagustriadi di tuiter.
C0	G0005_0_S0278.wav	G0005		Yang ditanyakan ada empat poin.
C0	G0005_0_S0279.wav	G0005		Kami memulai dengan sangat baik hampir mencetak rekor.
C0	G0005_0_S0280.wav	G0005		Kami optimalkan pengamanan seluruh wilayah di jembrana.
C0	G0005_0_S0283.wav	G0005		Presiden suharto lalu duduk di sebelah kanan raja faisal.
C0	G0005_0_S0284.wav	G0005		Rektoverso itu semata mata sekuriti saja.
C0	G0005_0_S0285.wav	G0005		Dari kejadian itu satu orang masih selamat.
C0	G0005_0_S0286.wav	G0005		Demikian pertanyaan kami.
C0	G0005_0_S0288.wav	G0005		Baca juga di fransesko ingin roma tiru juventus.
C0	G0005_0_S0292.wav	G0005		Saya pingin tenang intinya itu saja sudah.
C0	G0005_0_S0293.wav	G0005		Saya tidak berhenti.
C0	G0005_0_S0294.wav	G0005		Namun nenek rafatar ini langsung menampik itu semua.
C0	G0005_0_S0295.wav	G0005		Aplikasi yang semakin populer ini bisa merekam perjalanan anda.
C0	G0005_0_S0297.wav	G0005		Cctv nya berfungsi tapi enggak kerekam.
C0	G0005_0_S0298.wav	G0005		Kami terus menekan dan memburu pelakuknya.
C0	G0005_0_S0299.wav	G0005		Menurut dia terdapat sekitar.
C0	G0005_0_S0300.wav	G0005		Sudarsono koran sindo.
C0	G0005_0_S0301.wav	G0005		Saya tidak menyoroti pada hal taktik di tim ini.
C0	G0005_0_S0302.wav	G0005		Pak padam ini ada trabel lain bukan padam pemeliharaan itu.
C0	G0005_0_S0303.wav	G0005		Hamka memiliki banyak pengalaman.
C0	G0005_0_S0304.wav	G0005		Sedangkan tim paling minim mencetak gol adalah perseru serui.
C0	G0005_0_S0305.wav	G0005		Mohon doanya saja agar surat cerai saya segera selesai.
C0	G0005_0_S0307.wav	G0005		Udah sejam di sini saya sempat ambil foto karena penasaran.
C0	G0005_0_S0313.wav	G0005		Saya berharap pertandingan yang seru dan menyenangkan.
C0	G0005_0_S0314.wav	G0005		Tidak ada penekanan untuk memilih calon tertentu di lapangan.
C0	G0005_0_S0315.wav	G0005		Anda itu dari keterangan siapa, tanya hakim tipikor.
C0	G0005_0_S0319.wav	G0005		Kita memang punya tanggung jawab sampaikan penumpang sampai tujuan.
C0	G0005_0_S0320.wav	G0005		Tidak boleh sueping.
C0	G0005_0_S0321.wav	G0005		Anda suka yang di atas.
C0	G0005_0_S0323.wav	G0005		Tak pernah ada orang sukses kecuali ada kejujuran.
C0	G0005_0_S0325.wav	G0005		Jakarta  siapa yang tidak mengenal aktris cantik cinta laura.
C0	G0005_0_S0326.wav	G0005		Kami tidak meliburkan siswa, tapi siswanya yang tidak datang.
C0	G0005_0_S0327.wav	G0005		Mau nikah buat resepsi sederhana saja.
C0	G0005_0_S0330.wav	G0005		Foto deilikos.
C0	G0005_0_S0331.wav	G0005		Kamera depan mp.
C0	G0005_0_S0332.wav	G0005		Duh sialan nih si dul anak betawi asli.
C0	G0005_0_S0334.wav	G0005		Apalagi kata air lgbt bisa menyasar anak anak.
C0	G0005_0_S0336.wav	G0005		Ini melawan liverpul merupakan pertandingan besar selalu seperti itu.
C0	G0005_0_S0337.wav	G0005		Ya keinginan untuk saling memperbaiki demi anak.
C0	G0005_0_S0339.wav	G0005		Kami berterimakasih kepada ap ii.
C0	G0005_0_S0340.wav	G0005		Kami akan dukung anis sandi di putaran kedua nanti.
C0	G0005_0_S0341.wav	G0005		Happy b dei bapak gajah chiko.
C0	G0005_0_S0342.wav	G0005		Dia andika sudah pernah melakukan kekerasan.
C0	G0005_0_S0344.wav	G0005		Orang ditembak di chikago.
C0	G0005_0_S0345.wav	G0005		Aja berujar pan sangat mendukung usulan kpu.
C0	G0005_0_S0346.wav	G0005		Saya tahu ia bekerja keras untuk kembali.
C0	G0005_0_S0350.wav	G0005		Tidak boleh dipukul rata.
C0	G0005_0_S0351.wav	G0005		Tanya saja polisinya.
C0	G0005_0_S0353.wav	G0005		Namun dukungannya tidak tanpa alasan.
C0	G0005_0_S0354.wav	G0005		Keamanan jam.
C0	G0005_0_S0356.wav	G0005		Tapi di jakarta enggak ada.
C0	G0005_0_S0357.wav	G0005		Henit upi kembali menambah pundi pundi gol mereka.
C0	G0005_0_S0358.wav	G0005		Seketika itu juga darah membasahi tempat tidur kamar tersebut.
C0	G0005_0_S0359.wav	G0005		Seninnya yah, di sini kita ngantri panjang.
C0	G0005_0_S0361.wav	G0005		Buah bawang merah.
C0	G0005_0_S0362.wav	G0005		Kedai kopi di sini selalu ramai didatangi tamu pria.
C0	G0005_0_S0363.wav	G0005		Tapi sekarang dia anak kuntoro, sudah remaja.
C0	G0005_0_S0364.wav	G0005		Karena apa urjensinya sudah tinggal setahun.
C0	G0005_0_S0365.wav	G0005		Bandara banyuwangi foto humas bandara banyuwangi.
C0	G0005_0_S0366.wav	G0005		Jam besuk rs sanglah kan jam.
C0	G0005_0_S0367.wav	G0005		Suasana stasiun jatinegara, riski okezon.
C0	G0005_0_S0368.wav	G0005		Mangkanya saya mohon maaf.
C0	G0005_0_S0370.wav	G0005		Ahirnya, serda darma aji siang tadi.
C0	G0005_0_S0372.wav	G0005		Dia belum menonton beliver.
C0	G0005_0_S0373.wav	G0005		Kehadiran auba sangat dibutuhkan men siti asuhan josep guardiola.
C0	G0005_0_S0374.wav	G0005		Enggak ada ngehindari mobil lain.
C0	G0005_0_S0377.wav	G0005		Sebenarnya bukan pertama aku tampil jelek ya.
C0	G0005_0_S0379.wav	G0005		Kami harus menunjukkan pertahanan yang kuat.
C0	G0005_0_S0380.wav	G0005		Mobil terjual dalam waktu tiga bulan sampai desember.
C0	G0005_0_S0382.wav	G0005		Remsei didatangkan arsenal dari kardif siti pada musim panas.
C0	G0005_0_S0383.wav	G0005		Ya harapannya panjang umur sehat selalu.
C0	G0005_0_S0384.wav	G0005		Lagi koma itu anak istilah keponakan sudah kaya anak.
C0	G0005_0_S0385.wav	G0005		Ini tantangan buat saya.
C0	G0005_0_S0386.wav	G0005		Saset kaldu sapi roiko.
C0	G0005_0_S0387.wav	G0005		Kaki atau meter.
C0	G0005_0_S0388.wav	G0005		Orang lagi sejak maret.
C0	G0005_0_S0389.wav	G0005		Waduh saya kaget banget, harga makin mahal.
C0	G0005_0_S0390.wav	G0005		Keripik kentang st.
C0	G0005_0_S0391.wav	G0005		Sudah tadi malam pukul.
C0	G0005_0_S0392.wav	G0005		Kilogram kg ke jepang.
C0	G0005_0_S0393.wav	G0005		Motor saya hilang tahun silam.
